structure,nums,freq
L3D8L4,153,0.000023799775753224
L2D3L2D1,153,0.000023799775753224
L6D2L4,153,0.000023799775753224
L6D3L4,153,0.000023799775753224
D4L5D4,152,0.000023644221663334
L4D2L1D1,152,0.000023644221663334
D3L3D6,152,0.000023644221663334
L3D4L2D4,152,0.000023644221663334
S1D8S1,152,0.000023644221663334
D1L1D1L1D1L1D1L1D1,151,0.000023488667573443
S1L7S1,151,0.000023488667573443
D4L4D3,150,0.000023333113483553
L9S1L3,150,0.000023333113483553
L2D3L2D4,150,0.000023333113483553
L2S1L7,150,0.000023333113483553
L1D4L4,150,0.000023333113483553
D3L3,149,0.000023177559393663
D6L1D6,149,0.000023177559393663
D7L2D1,149,0.000023177559393663
L1D4L1D4L1,149,0.000023177559393663
L2,148,0.000023022005303772
D8S1D1,148,0.000023022005303772
D11S1L3,148,0.000023022005303772
L7D3S2,148,0.000023022005303772
L11D3S1,148,0.000023022005303772
L9S3,146,0.000022710897123992
L4D2L5,146,0.000022710897123992
L6D3S3,146,0.000022710897123992
L3D3S1D3,146,0.000022710897123992
L3S2D6,146,0.000022710897123992
L1D1L4D1L1,145,0.000022555343034101
D6S6,145,0.000022555343034101
L5D1,145,0.000022555343034101
D2L4D3,145,0.000022555343034101
L3S1D3S1,145,0.000022555343034101
D3L4D2,144,0.000022399788944211
L2D8L4,144,0.000022399788944211
L4D6S2,144,0.000022399788944211
L2D7L4,143,0.000022244234854320
L5D4S2,143,0.000022244234854320
L3S2L3,143,0.000022244234854320
D1L2D1L4,143,0.000022244234854320
L5S1D3S1L3,143,0.000022244234854320
D4L6D4,143,0.000022244234854320
L4S2D4,142,0.000022088680764430
D13L3,142,0.000022088680764430
D7L3D4,142,0.000022088680764430
L6S1L1,142,0.000022088680764430
D3S2D3,142,0.000022088680764430
D4L3,141,0.000021933126674540
L2D7S2,141,0.000021933126674540
D5L8,141,0.000021933126674540
L7D4S2,140,0.000021777572584649
L3D3L2D3,140,0.000021777572584649
L4D8L2,140,0.000021777572584649
L4D4L4D4,140,0.000021777572584649
D1L1D7,140,0.000021777572584649
L2D4L6,139,0.000021622018494759
L5D2S2,139,0.000021622018494759
L1D4L1D2,139,0.000021622018494759
L8S1L2,139,0.000021622018494759
L9D6S1,138,0.000021466464404869
D8S1L1,138,0.000021466464404869
D3L4D1,138,0.000021466464404869
L1D4L1D2L1D2,138,0.000021466464404869
D6S1L6,138,0.000021466464404869
D8L1S1,137,0.000021310910314978
L2D3S3,137,0.000021310910314978
L7D3S3,137,0.000021310910314978
D6L2S2,137,0.000021310910314978
D12S1,136,0.000021155356225088
D9S1D1,136,0.000021155356225088
D8L1D1,136,0.000021155356225088
D3S3L3,135,0.000020999802135198
L4S2D3,135,0.000020999802135198
L6S1D5,135,0.000020999802135198
L5D3S3,134,0.000020844248045307
L4D1L6,134,0.000020844248045307
D6L3D1,134,0.000020844248045307
L2D1L2D1L3,134,0.000020844248045307
L3D3L1D1,134,0.000020844248045307
L2D2L1D3,134,0.000020844248045307
L2D5L2D5,133,0.000020688693955417
L3S1L3S1L3,132,0.000020533139865527
L3D10L3,132,0.000020533139865527
L3D8L1,132,0.000020533139865527
L3D2L1D2,131,0.000020377585775636
L2D4S3,131,0.000020377585775636
L1D1L1D1L1D5,131,0.000020377585775636
S1L4D4,131,0.000020377585775636
D2L1D6,131,0.000020377585775636
L8S1D7,131,0.000020377585775636
L6D2S2,131,0.000020377585775636
L7D8S1,131,0.000020377585775636
L7D3L4,130,0.000020222031685746
L4D3L6,130,0.000020222031685746
L7D7S1,130,0.000020222031685746
S1L3D6,130,0.000020222031685746
L3S1D10,130,0.000020222031685746
L8S1D3S1L3,130,0.000020222031685746
L1D1L2D2L2,129,0.000020066477595856
L2D1L2D3,129,0.000020066477595856
L5D1S1D1,129,0.000020066477595856
L6D1,129,0.000020066477595856
L5D5L2,129,0.000020066477595856
D3L4S1,129,0.000020066477595856
L8D1L2,127,0.000019755369416075
L4D7L2,127,0.000019755369416075
D1L4D3,127,0.000019755369416075
L5D8S1,127,0.000019755369416075
D1L11,127,0.000019755369416075
D4L1D2L1D2L1,127,0.000019755369416075
L6D3L6,126,0.000019599815326184
L3S1L2D4,126,0.000019599815326184
D9S1L2,126,0.000019599815326184
L1D1L1D6,126,0.000019599815326184
L7D1L4,125,0.000019444261236294
L6D1L6D1,124,0.000019288707146404
L3D1L1D1L1D1,124,0.000019288707146404
L3D3L3D4,124,0.000019288707146404
D7S1D2,124,0.000019288707146404
L8D3L2,124,0.000019288707146404
L6D6L2,124,0.000019288707146404
D6L3D2,124,0.000019288707146404
D2L2D6,123,0.000019133153056513
L8D7S1,123,0.000019133153056513
L1S1L6,123,0.000019133153056513
S4D4,123,0.000019133153056513
L1D2L1D2L2,123,0.000019133153056513
L4D6L1,122,0.000018977598966623
L7S1L5,122,0.000018977598966623
L9D1S1,122,0.000018977598966623
D1L5D2,121,0.000018822044876733
L8D3L1,121,0.000018822044876733
D1L5D1L1,121,0.000018822044876733
L7D4L4,121,0.000018822044876733
L6D6L3,121,0.000018822044876733
L5D1L8,121,0.000018822044876733
L3D6L5,121,0.000018822044876733
D8L3D3,121,0.000018822044876733
L13S1,121,0.000018822044876733
L1S1D8,120,0.000018666490786842
L2D1L8,120,0.000018666490786842
D6L1,120,0.000018666490786842
L1D2L6,120,0.000018666490786842
L8D3S2,119,0.000018510936696952
D11L3S1,119,0.000018510936696952
L3D4S4,119,0.000018510936696952
L5D2L5,119,0.000018510936696952
L10S3,119,0.000018510936696952
L2D8S2,119,0.000018510936696952
L7D2L3,119,0.000018510936696952
D13L2,118,0.000018355382607062
L7S1L7,118,0.000018355382607062
L1D3L5,118,0.000018355382607062
D4L2S2,117,0.000018199828517171
D1S1D8,117,0.000018199828517171
L1D6S2,117,0.000018199828517171
L1D2L1D1L1D2,117,0.000018199828517171
L2D3L3D3,117,0.000018199828517171
D1L6S1,117,0.000018199828517171
L3D2L6,116,0.000018044274427281
L1D1L1D1L2D2,116,0.000018044274427281
L8D4S2,116,0.000018044274427281
L1D5L3,116,0.000018044274427281
L3S1L5S1L3,116,0.000018044274427281
D1L3D1L4,116,0.000018044274427281
L6S2D4,116,0.000018044274427281
L6D1S1D1,116,0.000018044274427281
L1D1L1D7,116,0.000018044274427281
L2D1L3D4,115,0.000017888720337391
D5L1D3,115,0.000017888720337391
L6D4L6,115,0.000017888720337391
S1L8,115,0.000017888720337391
L4D4L6,115,0.000017888720337391
D5L2D1,115,0.000017888720337391
D1L1D1L1D1L1D3,115,0.000017888720337391
L14D4,115,0.000017888720337391
L7S4,115,0.000017888720337391
L2D4L3D4,115,0.000017888720337391
L2D2L3D1,114,0.000017733166247500
D6L4D3,113,0.000017577612157610
D4L1D2L1,113,0.000017577612157610
D4S1D1S1D2,113,0.000017577612157610
L3D2L2D1,113,0.000017577612157610
L1D4L1D3,113,0.000017577612157610
D2L5D4,112,0.000017422058067720
D4L3D6,112,0.000017422058067720
L2D1L4D1L2,111,0.000017266503977829
L12D3S1,111,0.000017266503977829
L3D1L2D4,111,0.000017266503977829
L2D3L6,111,0.000017266503977829
L1D1L2D4,111,0.000017266503977829
S1D11,111,0.000017266503977829
L1D2L7,111,0.000017266503977829
D1L2D5,111,0.000017266503977829
L10D9,110,0.000017110949887939
D7S1D4,110,0.000017110949887939
D3L7D3,110,0.000017110949887939
L12D8,110,0.000017110949887939
D1L1D1L1D1L3,110,0.000017110949887939
L3S1L3D6,110,0.000017110949887939
L6D1L5,109,0.000016955395798048
L5D6L5,109,0.000016955395798048
L7S1D5,109,0.000016955395798048
L7D4L1,109,0.000016955395798048
D3S3D3,108,0.000016799841708158
L2D1L1D1L1D1L1,108,0.000016799841708158
L5D1L1D1L1,108,0.000016799841708158
L9D2S1,107,0.000016644287618268
L8D2L2,107,0.000016644287618268
D5S1L3,107,0.000016644287618268
L6D6S2,107,0.000016644287618268
L7D1L1D1,107,0.000016644287618268
L1D1L1D1L3D1,106,0.000016488733528377
D11S1L2,106,0.000016488733528377
L4S1D11,106,0.000016488733528377
D3L1D3L1D3L1,106,0.000016488733528377
L4D1L1D3,105,0.000016333179438487
L3D4L7,105,0.000016333179438487
L1D11S1,105,0.000016333179438487
D4L2,105,0.000016333179438487
L4D5S1,105,0.000016333179438487
L3D3S1D1,105,0.000016333179438487
D6L3S2,104,0.000016177625348597
L8D4L2,104,0.000016177625348597
L2S1L2D4,104,0.000016177625348597
D6S1D4,104,0.000016177625348597
L1D2L2D2L1,103,0.000016022071258706
L4S1D9,103,0.000016022071258706
S3D7,103,0.000016022071258706
L4S1L3D4,103,0.000016022071258706
L2D2L2D2L2D2,103,0.000016022071258706
D7L1D2,102,0.000015866517168816
D5S1D2,102,0.000015866517168816
D4L1D1L1D1,102,0.000015866517168816
D7L4S1,102,0.000015866517168816
S1D9S1,102,0.000015866517168816
L4D4S3,102,0.000015866517168816
L3D1L3D3,101,0.000015710963078926
D3L1D6,101,0.000015710963078926
L4D5L1,101,0.000015710963078926
D7L2D2,101,0.000015710963078926
L6D1L6,101,0.000015710963078926
L1D1L1D1L5,101,0.000015710963078926
D8S1L4,100,0.000015555408989035
D7L1D3,100,0.000015555408989035
L2D2L1D1L2,100,0.000015555408989035
L10S1D2,100,0.000015555408989035
L6D4S3,100,0.000015555408989035
L10S1D1,100,0.000015555408989035
L1D15,100,0.000015555408989035
L3D7S3,100,0.000015555408989035
D19,100,0.000015555408989035
L2D3L8,99,0.000015399854899145
D9S1L1,99,0.000015399854899145
L3D10S1,99,0.000015399854899145
D2L12,99,0.000015399854899145
L8D4L3,99,0.000015399854899145
L2S1L3D4,99,0.000015399854899145
D5L2D2,99,0.000015399854899145
D1L4D1L2,98,0.000015244300809255
L3D11S2,98,0.000015244300809255
D11S3,98,0.000015244300809255
L4D2L2D2,98,0.000015244300809255
L8D6S2,98,0.000015244300809255
D5L9,98,0.000015244300809255
L8D11,97,0.000015088746719364
D2L6D4,97,0.000015088746719364
D2L5D1,97,0.000015088746719364
L7S1L6,97,0.000015088746719364
L6S2D3,97,0.000015088746719364
L3S6,96,0.000014933192629474
D2L7D2,96,0.000014933192629474
L10D1S1,96,0.000014933192629474
L5S1L7,96,0.000014933192629474
L11S2,96,0.000014933192629474
L3S1L3S1,96,0.000014933192629474
D1L2D2L2D1,96,0.000014933192629474
L13D6,96,0.000014933192629474
L3D14,96,0.000014933192629474
L3S1D4S1,95,0.000014777638539584
L2D5L4,95,0.000014777638539584
L1D2L2D3,95,0.000014777638539584
D9L2S1,95,0.000014777638539584
D9L3S1,95,0.000014777638539584
D4L7D4,95,0.000014777638539584
L3S3D4,94,0.000014622084449693
L8D3L4,94,0.000014622084449693
L5D5S1,94,0.000014622084449693
L2D9L3,94,0.000014622084449693
L3D6L6,94,0.000014622084449693
D3L1D5,94,0.000014622084449693
L3D1L1D1L3,94,0.000014622084449693
D7L2D4,93,0.000014466530359803
L6D12,93,0.000014466530359803
L5D6L4,93,0.000014466530359803
L2D3L1D3,93,0.000014466530359803
D9L1S1,93,0.000014466530359803
L9D1L1,93,0.000014466530359803
L3S1L3D1,92,0.000014310976269912
L3D11L1,92,0.000014310976269912
L1D3L1D4,92,0.000014310976269912
L1S1L1D6,92,0.000014310976269912
L3D3L7,92,0.000014310976269912
D5S3,92,0.000014310976269912
D2L3D2L3,92,0.000014310976269912
D11L2S1,92,0.000014310976269912
L6S1L7,92,0.000014310976269912
L5D1L6,92,0.000014310976269912
D4L3S2,91,0.000014155422180022
S1L4D3,91,0.000014155422180022
L2D2L1D1L1D1,91,0.000014155422180022
L7D6L3,91,0.000014155422180022
D3S1L6,91,0.000014155422180022
L6D1L8,91,0.000014155422180022
L4D11S1,90,0.000013999868090132
L3D1L3D2,90,0.000013999868090132
D6L1D6L1,90,0.000013999868090132
L1D1L4D2,90,0.000013999868090132
D6L4D4,90,0.000013999868090132
L3S1L2D3,90,0.000013999868090132
L2D1L5D1,90,0.000013999868090132
D4S1D1S1D1,90,0.000013999868090132
L8D10,89,0.000013844314000241
L5S2D4,89,0.000013844314000241
L3D1L7,89,0.000013844314000241
D2L4D2L4,89,0.000013844314000241
L2D1L3D1L2,89,0.000013844314000241
L2D3L2D2,89,0.000013844314000241
L2D6S3,89,0.000013844314000241
L3D4S1D4,89,0.000013844314000241
D4S1L5,89,0.000013844314000241
D3S1D6,89,0.000013844314000241
L3S1L6S1L3,88,0.000013688759910351
L1D7L3,88,0.000013688759910351
L4D1L7,88,0.000013688759910351
L1D2L3D2,88,0.000013688759910351
D3L5D4,88,0.000013688759910351
L4S1L2D4,88,0.000013688759910351
D4L5D3,88,0.000013688759910351
D7S1D7,88,0.000013688759910351
L2D4L7,87,0.000013533205820461
D5L2D3,87,0.000013533205820461
L5D1L1D2,87,0.000013533205820461
L2D1L3D3,87,0.000013533205820461
D1L3D3L1,87,0.000013533205820461
L2D2L3D3,87,0.000013533205820461
L1D2L1D2L1D1,86,0.000013377651730570
D5S1L2,86,0.000013377651730570
L15S1,86,0.000013377651730570
D10S1L3,86,0.000013377651730570
L7D1S1D1,86,0.000013377651730570
L1D6L8,86,0.000013377651730570
D1L1D1L1D4,86,0.000013377651730570
D1L1D1L6,86,0.000013377651730570
L8D2L1,86,0.000013377651730570
L3D4S1D3S1L3,85,0.000013222097640680
L4S1L8,85,0.000013222097640680
L2D11L3,85,0.000013222097640680
L1D12L1,85,0.000013222097640680
L4S1L4D1,85,0.000013222097640680
L4D2L6,85,0.000013222097640680
D6S1L7,85,0.000013222097640680
L3D1L2D3,84,0.000013066543550790
L1D2L1D3L1,84,0.000013066543550790
D4L6D3,84,0.000013066543550790
L2D2L2D4,84,0.000013066543550790
S1L2D6,84,0.000013066543550790
D14L1,84,0.000013066543550790
L4S1L3D3,84,0.000013066543550790
D3L6D4,84,0.000013066543550790
L3D9L2,84,0.000013066543550790
D6L3S3,84,0.000013066543550790
S2D6S2,84,0.000013066543550790
L3D2L1D3,84,0.000013066543550790
L7S1L1,84,0.000013066543550790
L3D8S3,83,0.000012910989460899
D6L11,83,0.000012910989460899
L6S3D3,83,0.000012910989460899
L1D9L2,83,0.000012910989460899
D7L4D3,83,0.000012910989460899
L2D2L7,83,0.000012910989460899
L3D1L2D1L2,83,0.000012910989460899
D1S1D10,83,0.000012910989460899
L1D1L1D1L1D7,83,0.000012910989460899
L2D5L8,83,0.000012910989460899
L2S1L3D6,83,0.000012910989460899
D1L2D6,83,0.000012910989460899
D1L1D1L1D1L4,82,0.000012755435371009
D2L5D3,82,0.000012755435371009
L2S2D6,82,0.000012755435371009
L1D1L1D1L1D1L1D2,82,0.000012755435371009
S1L9,82,0.000012755435371009
L2D10S1,82,0.000012755435371009
L5D4L6,82,0.000012755435371009
L1D7S1L7S1L3,82,0.000012755435371009
S1D10,82,0.000012755435371009
L4D9S1,82,0.000012755435371009
L3D4S1L3,82,0.000012755435371009
L9S1L4,82,0.000012755435371009
L5D4S3,81,0.000012599881281119
L4S2D6,81,0.000012599881281119
L4D4L7,81,0.000012599881281119
L5D7L3,81,0.000012599881281119
L3S1D4S1L3,81,0.000012599881281119
L4D5L4,81,0.000012599881281119
L7D6L2,81,0.000012599881281119
L2D2L2D1L1,81,0.000012599881281119
D3L8D3,81,0.000012599881281119
L4D1L1D1L1D1,81,0.000012599881281119
L2D9L1,81,0.000012599881281119
L8D6L2,81,0.000012599881281119
L3S1L4D4,81,0.000012599881281119
L15D3,81,0.000012599881281119
D8L2D3,80,0.000012444327191228
L3S1L8,80,0.000012444327191228
D4L2D6,80,0.000012444327191228
L3D9S2,80,0.000012444327191228
L5D6S2,80,0.000012444327191228
L1D6L4,80,0.000012444327191228
L1D1L3D3,80,0.000012444327191228
L1D1L1D2L3,80,0.000012444327191228
L9D3L2,80,0.000012444327191228
L5D8L3,80,0.000012444327191228
L5S4,80,0.000012444327191228
D3S1L5,80,0.000012444327191228
L4S2D2,79,0.000012288773101338
L12D7,79,0.000012288773101338
D1L4D4,79,0.000012288773101338
D6S2L3,79,0.000012288773101338
L4S1L4D4,79,0.000012288773101338
L7D2S2,79,0.000012288773101338
L3D2L1D1L1,79,0.000012288773101338
L5S2D3,79,0.000012288773101338
L10D2S1,79,0.000012288773101338
L2D2L1D4,79,0.000012288773101338
D1L4D1L3,79,0.000012288773101338
L3S1L2D6,79,0.000012288773101338
L1D4L5,79,0.000012288773101338
D15L1,78,0.000012133219011448
S3D3L3,78,0.000012133219011448
S2L6,78,0.000012133219011448
L5D1L1D1L2,78,0.000012133219011448
S2D8,78,0.000012133219011448
L11S1D2,78,0.000012133219011448
L6D6L4,78,0.000012133219011448
L6S1L8,78,0.000012133219011448
L3D1L3D1L3D1,78,0.000012133219011448
L9D4S2,78,0.000012133219011448
S3L3D3,78,0.000012133219011448
L4D4S4,77,0.000011977664921557
L3D1L1D2L1,77,0.000011977664921557
L10D4S2,77,0.000011977664921557
L5D1L1D3,77,0.000011977664921557
D4S1L6,77,0.000011977664921557
L3S1L2D2,77,0.000011977664921557
L14S1,76,0.000011822110831667
L5D12,76,0.000011822110831667
L14D6,76,0.000011822110831667
D1L5D1L3,76,0.000011822110831667
D6S2L2,76,0.000011822110831667
D3L13,76,0.000011822110831667
L2D1L2D1L4,76,0.000011822110831667
L5D1L3D1,76,0.000011822110831667
L11S3,76,0.000011822110831667
L2D1L2D1L1D1,75,0.000011666556741776
D6L5S1,75,0.000011666556741776
S1L5D4,75,0.000011666556741776
L7S2D3,75,0.000011666556741776
L9D1L2,75,0.000011666556741776
L1D3L2D2,75,0.000011666556741776
L2D1L1D1L4,75,0.000011666556741776
L11S1D1,75,0.000011666556741776
L2D4L1D1,75,0.000011666556741776
D7L10,75,0.000011666556741776
D1L3D1L2D1,75,0.000011666556741776
D5L1D5L1,75,0.000011666556741776
L4S1D3S1L3,75,0.000011666556741776
D6L4D6,75,0.000011666556741776
D13L1,74,0.000011511002651886
L2D1L1D2L2,74,0.000011511002651886
L2D6L5,74,0.000011511002651886
L3D1L3D1L1,74,0.000011511002651886
L3D1L3S1,74,0.000011511002651886
L10S1L3,74,0.000011511002651886
D1L5D3,74,0.000011511002651886
D2L2D5,74,0.000011511002651886
L4D7S2,74,0.000011511002651886
L4S3D3,73,0.000011355448561996
D1L3D2L2,73,0.000011355448561996
L1D3L6,73,0.000011355448561996
S1L1D6,73,0.000011355448561996
L3D3L2D4,73,0.000011355448561996
D1L1D1L1D1L1D4,73,0.000011355448561996
D3L2D6,73,0.000011355448561996
D8L3D4,73,0.000011355448561996
L2S1L8,73,0.000011355448561996
L2D3S1L3,73,0.000011355448561996
D1L6D2,73,0.000011355448561996
L4D2L3D2,73,0.000011355448561996
L2D3L7,73,0.000011355448561996
L8D3S3,73,0.000011355448561996
L2S1L4D4,73,0.000011355448561996
L7D6S2,73,0.000011355448561996
D1L1D1L1D1L5,73,0.000011355448561996
L3S2D7,72,0.000011199894472105
D7L3D2,72,0.000011199894472105
S1L8S1,72,0.000011199894472105
L7S2D4,72,0.000011199894472105
S1L3D8,72,0.000011199894472105
L1D1L1D1L1D1L1D1L1D1L1D1L1D1,72,0.000011199894472105
L9D11,71,0.000011044340382215
L2S6,71,0.000011044340382215
L1D1L1D1L2D1L1,71,0.000011044340382215
L1D1L1D1L1D1L4,71,0.000011044340382215
L4D6L5,71,0.000011044340382215
L3D1L4D1L1,71,0.000011044340382215
L9S1D3S1L3,71,0.000011044340382215
D4L1D3L1,71,0.000011044340382215
L2D2L1D2L1,71,0.000011044340382215
L1D1L5D1L1,71,0.000011044340382215
L15D4,71,0.000011044340382215
L1D1L1D1L1D1,71,0.000011044340382215
L8D1L4,70,0.000010888786292325
D4L1D1L1D2L1,70,0.000010888786292325
D6L6S1,70,0.000010888786292325
L6D1L2D1,70,0.000010888786292325
L1D2L2D1L2,70,0.000010888786292325
L2D3L1D2,70,0.000010888786292325
L3D1L1D1L1D1L1,70,0.000010888786292325
L1D1L3D1L3,70,0.000010888786292325
L1D2L1D1L3,70,0.000010888786292325
D6L1D4,70,0.000010888786292325
L1D3L2D3,70,0.000010888786292325
L1D1L2D1L4D1,70,0.000010888786292325
L1D5,70,0.000010888786292325
L1D1L1D2L1D2,70,0.000010888786292325
L8D1L3,70,0.000010888786292325
L9D3S2,70,0.000010888786292325
L2S1L2D6,70,0.000010888786292325
L3D3S1D3S1L3,70,0.000010888786292325
L4D1L2D1L1,70,0.000010888786292325
L6D1L1D1L1,69,0.000010733232202434
D4L1D2L1D2,69,0.000010733232202434
S1L3D4S1,69,0.000010733232202434
S1L4D6,69,0.000010733232202434
L11D9,69,0.000010733232202434
L10D10,69,0.000010733232202434
L2D2L4D2,69,0.000010733232202434
S1D3S1L3,69,0.000010733232202434
L3S1D3L3,69,0.000010733232202434
L4D1L1D1L3,69,0.000010733232202434
L6S1D9,69,0.000010733232202434
D7S1L5,69,0.000010733232202434
S1L3D3S1,68,0.000010577678112544
L4D5L2,68,0.000010577678112544
D11L6,68,0.000010577678112544
D4L8D4,68,0.000010577678112544
L8S2D4,68,0.000010577678112544
L2D1L1D1L2D1,68,0.000010577678112544
L3D3L2D2,68,0.000010577678112544
L9D3L3,68,0.000010577678112544
L4D5L3,68,0.000010577678112544
S3D3S3,68,0.000010577678112544
D8L9,68,0.000010577678112544
L7D4S3,68,0.000010577678112544
L2D1L6D1,68,0.000010577678112544
L7D2L4,67,0.000010422124022654
D5S5,67,0.000010422124022654
L3S1L3D2,67,0.000010422124022654
D3L3D8,67,0.000010422124022654
L5D7L2,67,0.000010422124022654
L1D11L2,67,0.000010422124022654
L3D1L5D1,67,0.000010422124022654
L2D6L6,67,0.000010422124022654
D2L1D1L1D2L1,67,0.000010422124022654
L14S2,67,0.000010422124022654
D3L3D1L1,67,0.000010422124022654
D5L3D3,67,0.000010422124022654
L3D2L7,67,0.000010422124022654
L5S1L8,67,0.000010422124022654
D6L4D2,66,0.000010266569932763
D1L6D2L3,66,0.000010266569932763
D4L3D7,66,0.000010266569932763
L6D8L2,66,0.000010266569932763
L6S2D2,66,0.000010266569932763
L1S1D9,66,0.000010266569932763
L3D3L1D3,66,0.000010266569932763
D2L3D6,66,0.000010266569932763
L4D1L2D1L2,66,0.000010266569932763
L3D2L8,66,0.000010266569932763
L2S1L3D3,66,0.000010266569932763
D8S1D2,66,0.000010266569932763
D2L2D1L3,66,0.000010266569932763
D8L4S1,66,0.000010266569932763
L6D5S1,66,0.000010266569932763
L2D3S1D3,66,0.000010266569932763
S1L6D1,66,0.000010266569932763
D4L1D5,66,0.000010266569932763
L1D2L1D2L1D2L1,66,0.000010266569932763
L1D1L2D1L2D1,66,0.000010266569932763
D1L5D1L2,66,0.000010266569932763
L2S1L2D3,66,0.000010266569932763
D7L2S2,66,0.000010266569932763
L3D3S4,66,0.000010266569932763
L6D3L5,66,0.000010266569932763
D5L1D4,65,0.000010111015842873
L3D1L1D4,65,0.000010111015842873
D2L2D1L4,65,0.000010111015842873
L3D2L1D2L1,65,0.000010111015842873
L4D4L3D4,65,0.000010111015842873
L3D3L2D1,65,0.000010111015842873
L2D6L2D6,65,0.000010111015842873
