structure,freq,,nums
L1D2L2D1L1D1,2.86665E-05,,13
D4L1D4L1,2.86665E-05,,13
L1D2L2D4,2.86665E-05,,13
S1L5D2,2.86665E-05,,13
L6S1L2,2.86665E-05,,13
L1D2L1D1L1D1,2.86665E-05,,13
D2L5D4,2.86665E-05,,13
L1D1L2D1L5,2.64614E-05,,12
D1L3D1L5,2.64614E-05,,12
D1L7D1L3,2.64614E-05,,12
L5D3S2,2.64614E-05,,12
L6D1L4D1,2.64614E-05,,12
L1D2L3D1,2.64614E-05,,12
D1L7D3,2.64614E-05,,12
L4D1L4D2,2.64614E-05,,12
L5D1S1D1,2.64614E-05,,12
L1D2L2D1L1,2.64614E-05,,12
L8D1L1D1,2.64614E-05,,12
L8D1L4,2.64614E-05,,12
L4D1L3S1,2.64614E-05,,12
D1L2D2L3,2.64614E-05,,12
L1D6L2,2.64614E-05,,12
L7S3,2.64614E-05,,12
D1L5D1L4,2.64614E-05,,12
L6D4L1,2.64614E-05,,12
L3D1L3D1L3D1,2.64614E-05,,12
L10D6,2.64614E-05,,12
D4L3D3,2.64614E-05,,12
L4D1L5D1L1,2.64614E-05,,12
D1L2D1L1D1,2.64614E-05,,12
L6S1D5,2.64614E-05,,12
L8D1L2D1,2.64614E-05,,12
D1L2D2L2D1,2.64614E-05,,12
L3D1L6D1,2.64614E-05,,12
L6D4S2,2.64614E-05,,12
D1L4D2L1,2.64614E-05,,12
D4L1D2L1,2.64614E-05,,12
L1D1L1D1L1D1L1D1L1D1L1,2.64614E-05,,12
D1L6D1L2,2.64614E-05,,12
L3D2L3D1,2.64614E-05,,12
L2D2L2D2L2,2.64614E-05,,12
L10S2,2.64614E-05,,12
S1D1L7,2.64614E-05,,12
L2D1L2D4,2.64614E-05,,12
L3D5L3,2.64614E-05,,12
L9D1L1D1,2.64614E-05,,12
S1L7D2,2.64614E-05,,12
L2D1L2D1L4,2.64614E-05,,12
D4L4D2,2.64614E-05,,12
L4S2,2.64614E-05,,12
L1D2L1D3,2.42563E-05,,11
L7D1L3D1,2.42563E-05,,11
D1S1L8,2.42563E-05,,11
D2L5D3,2.42563E-05,,11
L3D2L3D2L2,2.42563E-05,,11
L1D3L3D1,2.42563E-05,,11
L8S1L3,2.42563E-05,,11
L2D1,2.42563E-05,,11
L4D1L2D1L2,2.42563E-05,,11
L1D1L2D1L1D1L2,2.42563E-05,,11
S1L5D3,2.42563E-05,,11
L1D1L1D1L4D1,2.42563E-05,,11
L1D1L5S1,2.42563E-05,,11
D4L2D3,2.42563E-05,,11
L8S3,2.42563E-05,,11
L3S1L2,2.42563E-05,,11
S1L4D2S1,2.42563E-05,,11
D3L1D4,2.42563E-05,,11
D1L3D3L1,2.42563E-05,,11
D2L4D3,2.42563E-05,,11
L1D1L3D4,2.42563E-05,,11
L7D7,2.42563E-05,,11
L1D2L4D1L1,2.42563E-05,,11
L1D4L1D2,2.42563E-05,,11
L5D1L1S1,2.42563E-05,,11
L1,2.42563E-05,,11
L5D2L6,2.42563E-05,,11
D1L2D1L5,2.42563E-05,,11
D1L2D4,2.42563E-05,,11
L3S1D6,2.42563E-05,,11
S1L10S1,2.42563E-05,,11
L1D3L1D1,2.42563E-05,,11
L4S1L7,2.42563E-05,,11
D3L1D2L2,2.42563E-05,,11
L7D3L1,2.42563E-05,,11
D1L1D1L1D4,2.42563E-05,,11
L4D2L1D2,2.42563E-05,,11
D4L1D1L1D1,2.42563E-05,,11
L5D2L4D1,2.20512E-05,,10
D3S1D4,2.20512E-05,,10
L5S1D5,2.20512E-05,,10
L7D1L5,2.20512E-05,,10
D6L4D2,2.20512E-05,,10
D3L1D1L3,2.20512E-05,,10
D2L1D1L1D1,2.20512E-05,,10
L1D1L4D2L1,2.20512E-05,,10
L1D1L3D1L4,2.20512E-05,,10
D4S1L3,2.20512E-05,,10
L2S1D3,2.20512E-05,,10
L1D1L1D1L1D4,2.20512E-05,,10
D1L1D2L4,2.20512E-05,,10
D2L3D1L1,2.20512E-05,,10
L5D1L1D3,2.20512E-05,,10
L5S1D6,2.20512E-05,,10
D1L9S1,2.20512E-05,,10
D2L4D1L1,2.20512E-05,,10
L9S1L2,2.20512E-05,,10
S1L7D1,2.20512E-05,,10
L1D1L1D1L6,2.20512E-05,,10
D6S1,2.20512E-05,,10
L5S1L5D1,2.20512E-05,,10
S1L4S1,2.20512E-05,,10
L3D1L2D3,2.20512E-05,,10
L5D1S2,2.20512E-05,,10
L5D1L7,2.20512E-05,,10
L1D1L2D1L3D1,2.20512E-05,,10
L2D2L2D2L1,2.20512E-05,,10
L4D2L2D1,2.20512E-05,,10
D1L7D4,2.20512E-05,,10
L5D2L3D2,2.20512E-05,,10
L2D1L4S1,2.20512E-05,,10
L4S1D5,2.20512E-05,,10
L1D4L4,2.20512E-05,,10
D3L3D1L1,2.20512E-05,,10
L1D1L1D1L1D1L1D1L2,2.20512E-05,,10
L17D2,2.20512E-05,,10
D3L1D2,2.20512E-05,,10
L3S1D1L3,2.20512E-05,,10
L4D1S1,2.20512E-05,,10
L1D3L2D1L1,2.20512E-05,,10
L3D1L4D4,2.20512E-05,,10
L2D5S1,2.20512E-05,,10
L2D4S2,2.20512E-05,,10
L1D2L1D1L2D1,2.20512E-05,,10
L6D1S1D1,2.20512E-05,,10
L2D1L1D3,2.20512E-05,,10
L17D1,2.20512E-05,,10
L7D1L2D1,2.20512E-05,,10
L4S1L3S1L4,2.20512E-05,,10
L1D1L5D4,2.20512E-05,,10
L2D4S1,2.20512E-05,,10
L1D9L1,1.9846E-05,,9
L1D2L8,1.9846E-05,,9
D2L3D2L1,1.9846E-05,,9
L2D3L6,1.9846E-05,,9
L1S1D2L4,1.9846E-05,,9
L5D4S2,1.9846E-05,,9
L1D2L2D1L3,1.9846E-05,,9
L3D6S1,1.9846E-05,,9
L4S1L3D2,1.9846E-05,,9
L2S2L1D1L2,1.9846E-05,,9
D1L1D1L1D1L1D2,1.9846E-05,,9
L3D1L4D1L1,1.9846E-05,,9
D2L3,1.9846E-05,,9
L4D5L3,1.9846E-05,,9
D2L1D1L3D1,1.9846E-05,,9
L1D2L9,1.9846E-05,,9
D1S1L6,1.9846E-05,,9
L2D2L4D1,1.9846E-05,,9
L3D3L5D1,1.9846E-05,,9
S1L5D4,1.9846E-05,,9
L7S1L1,1.9846E-05,,9
D1L3D1L3D1,1.9846E-05,,9
L3D4S2,1.9846E-05,,9
D3L3D1,1.9846E-05,,9
L3D1L4D2,1.9846E-05,,9
L1D1L1D1L2D1L2,1.9846E-05,,9
L3D5L1,1.9846E-05,,9
D2L5S1,1.9846E-05,,9
L6S1L3S1L5,1.9846E-05,,9
L2D1L1D1L2D1L1,1.9846E-05,,9
L1D1L2D1L1D3,1.9846E-05,,9
L4S1L4D1,1.9846E-05,,9
L2D1L1D1L1D1L1D1,1.9846E-05,,9
L4S2D4,1.9846E-05,,9
L4S1L4D2,1.9846E-05,,9
L3D2L3D4,1.9846E-05,,9
L5S1L4D2,1.9846E-05,,9
L15D2,1.9846E-05,,9
L4D2L2D2,1.9846E-05,,9
L3D1L3D3,1.9846E-05,,9
D1L5S1,1.9846E-05,,9
L2D2L3D2L1,1.9846E-05,,9
L1D1L4D1L1D1,1.9846E-05,,9
D6L1D1,1.9846E-05,,9
L5D1L4D1,1.9846E-05,,9
L2S1L7,1.9846E-05,,9
L5D1L2D1L1,1.9846E-05,,9
L1D1L6D2,1.9846E-05,,9
D1L3D2L1D1,1.9846E-05,,9
L2D1L1D3L1,1.9846E-05,,9
D2L1D2L3,1.9846E-05,,9
L6S1L3D2,1.9846E-05,,9
L3D4L3D2,1.9846E-05,,9
L2D1L5S1,1.9846E-05,,9
L3S1L2S1L5,1.9846E-05,,9
L2D2L1D1L1,1.9846E-05,,9
D1L1D3L1,1.9846E-05,,9
L3D1L3D4,1.9846E-05,,9
L1D1L7D2,1.9846E-05,,9
D2L7D3,1.9846E-05,,9
L3S1L2D2,1.9846E-05,,9
L3S1L3D2,1.9846E-05,,9
D2L2D1L1,1.9846E-05,,9
L1D4L5,1.9846E-05,,9
L4D5L2,1.9846E-05,,9
D1L2D1L1D1L1D1,1.9846E-05,,9
L3D1L5D1L1,1.9846E-05,,9
L6D1L1D2,1.9846E-05,,9
L8D7,1.9846E-05,,9
D3L4D2,1.9846E-05,,9
L1D1L3D1L2D2,1.9846E-05,,9
D1L2D1L6,1.9846E-05,,9
L9D1L4,1.9846E-05,,9
S1L6,1.9846E-05,,9
L12S1,1.9846E-05,,9
L1D2L1D1L2,1.9846E-05,,9
L1S1D2L1D1L2,1.76409E-05,,8
S1D1L5,1.76409E-05,,8
L15S1,1.76409E-05,,8
L1D4L2D1,1.76409E-05,,8
L10D1L4,1.76409E-05,,8
L5S2D2,1.76409E-05,,8
S1L3D1L3,1.76409E-05,,8
D2L1D3L2,1.76409E-05,,8
D1L2D1L2D2,1.76409E-05,,8
L3D1L2D4,1.76409E-05,,8
L4D1L4D1L2,1.76409E-05,,8
L9S3,1.76409E-05,,8
D1L3D1L6,1.76409E-05,,8
S1L9D2,1.76409E-05,,8
L1D1L4D1L2D1,1.76409E-05,,8
L2D2L2D1L2,1.76409E-05,,8
S1L9S1,1.76409E-05,,8
L1D1L2D3,1.76409E-05,,8
L3D1L1,1.76409E-05,,8
L4S1,1.76409E-05,,8
L5S1L1,1.76409E-05,,8
D1L1D1L1D1L2,1.76409E-05,,8
L5D2L1D2,1.76409E-05,,8
L2D7L2,1.76409E-05,,8
L2D3L1D1,1.76409E-05,,8
L2D4L1D1,1.76409E-05,,8
L3D10,1.76409E-05,,8
D1L3,1.76409E-05,,8
L4D1L2D3,1.76409E-05,,8
D3L6D2,1.76409E-05,,8
D1L1D1L1D2L1,1.76409E-05,,8
D6L1D2,1.76409E-05,,8
D1L1D2L1D1L2,1.76409E-05,,8
D1L1D1L1D2,1.76409E-05,,8
S1L3D4,1.76409E-05,,8
L1S1L5D2,1.76409E-05,,8
L2D1L1D2L1D1,1.76409E-05,,8
D2L3D1L1D1,1.76409E-05,,8
L1D1L1D1L3D2,1.76409E-05,,8
L4D1L1D1L5,1.76409E-05,,8
D2L6D3,1.76409E-05,,8
S1L4D2,1.76409E-05,,8
L1D1L8D2,1.76409E-05,,8
L1S1L7,1.76409E-05,,8
D3L6D1,1.76409E-05,,8
L2D1L1D1L1D1,1.76409E-05,,8
L1D2L1D2L1D2L1D2,1.76409E-05,,8
L8D1L1D2,1.76409E-05,,8
L7D1S1D1,1.76409E-05,,8
D4L1D2,1.76409E-05,,8
L3D1L3D1L3,1.76409E-05,,8
L1D10L1,1.76409E-05,,8
L3D1L1D1L4,1.76409E-05,,8
L1D3L1D4L1,1.76409E-05,,8
D5L1D2,1.76409E-05,,8
D1L2D1L1D2L1,1.76409E-05,,8
D4L1,1.76409E-05,,8
L1D1L7D1L1,1.76409E-05,,8
L3D1S1L3,1.76409E-05,,8
L17D3,1.76409E-05,,8
L2D3L7,1.76409E-05,,8
D4S1L4,1.76409E-05,,8
L4S1D2S1D2,1.76409E-05,,8
L6D1S2,1.76409E-05,,8
L3D2S1,1.76409E-05,,8
L2D1L1D1L1D2,1.76409E-05,,8
L2D8L2,1.76409E-05,,8
L1S1L6D1,1.76409E-05,,8
L3S1L3S1L4,1.54358E-05,,7
D2L1D1L1D3,1.54358E-05,,7
D2L2D2L1D1,1.54358E-05,,7
L5D1L2D4,1.54358E-05,,7
L2D6L3,1.54358E-05,,7
D3L4D3L2,1.54358E-05,,7
L5S1L3S1L4,1.54358E-05,,7
L5D1L1D1L2,1.54358E-05,,7
L3S1L2D4,1.54358E-05,,7
D2L1D1L1D1L1D1,1.54358E-05,,7
D1L1D3L1D1L1,1.54358E-05,,7
L13D4,1.54358E-05,,7
L2D3L1D2,1.54358E-05,,7
L3D1L3D1L4,1.54358E-05,,7
D3L2,1.54358E-05,,7
L7D2L4,1.54358E-05,,7
D1L3D1L1D1,1.54358E-05,,7
L6D5L1,1.54358E-05,,7
L4S2D2,1.54358E-05,,7
L4D1L2S1L5,1.54358E-05,,7
D1L10S1,1.54358E-05,,7
D1L1D4L1D1,1.54358E-05,,7
D1L2D1L1D1L1,1.54358E-05,,7
L1D1L1D2L4,1.54358E-05,,7
L1D2L5D1,1.54358E-05,,7
L3D1L6D2,1.54358E-05,,7
L2D1L2S1,1.54358E-05,,7
L4D3L2D3,1.54358E-05,,7
L1D1L2D1L7,1.54358E-05,,7
L4D1L1D1L3,1.54358E-05,,7
L5S1L3S1L6,1.54358E-05,,7
L4D10,1.54358E-05,,7
L10D1L2,1.54358E-05,,7
D1L1D1L3D2,1.54358E-05,,7
D1L1D1L4,1.54358E-05,,7
L6D3S2,1.54358E-05,,7
S6,1.54358E-05,,7
D3L2D2L1,1.54358E-05,,7
D2L4D1L2,1.54358E-05,,7
D20,1.54358E-05,,7
D1L6D1L3,1.54358E-05,,7
L1S1L3D3,1.54358E-05,,7
L2S1L8,1.54358E-05,,7
L3D3S3,1.54358E-05,,7
L2D1L2D1L2D1L2D1,1.54358E-05,,7
L1D3L1D3L1D3,1.54358E-05,,7
D4L10,1.54358E-05,,7
L1D1L1D1L1D1L2D1,1.54358E-05,,7
D2L1D4,1.54358E-05,,7
L1D3L7,1.54358E-05,,7
S1L9,1.54358E-05,,7
D2L3D1L3,1.54358E-05,,7
D2L6S1,1.54358E-05,,7
L3S1L3S1,1.54358E-05,,7
D2,1.54358E-05,,7
D1L2D3L2,1.54358E-05,,7
D1L1D1L2D1L1,1.54358E-05,,7
L1S1L4D3,1.54358E-05,,7
L2D2L1,1.54358E-05,,7
L1D1L2D1L2D2,1.54358E-05,,7
L4S1L5S1,1.54358E-05,,7
L1D2L3D2L1,1.54358E-05,,7
L1D2L1D1L1D1L1,1.54358E-05,,7
D1L4D1L6,1.54358E-05,,7
D2L4D2L4,1.54358E-05,,7
D6L7,1.54358E-05,,7
D3L6S1,1.54358E-05,,7
D1L2D5,1.54358E-05,,7
D2L7S1,1.54358E-05,,7
D3S1L6,1.54358E-05,,7
D1L1D1L2D1,1.54358E-05,,7
L7D3S2,1.54358E-05,,7
D2L1D1L1D2L1,1.54358E-05,,7
D1L1D3L1D2,1.54358E-05,,7
S1L4D4,1.54358E-05,,7
D5L2D2,1.54358E-05,,7
L3D3L2D3,1.54358E-05,,7
L5S1D2L4,1.54358E-05,,7
L4D1S1L4,1.54358E-05,,7
L7D1L1D3,1.54358E-05,,7
L7D8,1.54358E-05,,7
D1L1D2L1D2L1,1.54358E-05,,7
L1D1L3D1L3D1L2,1.54358E-05,,7
L1D3L1D2,1.54358E-05,,7
D1L1D2L2D1L1,1.54358E-05,,7
L1D1L1D3L1D1,1.54358E-05,,7
D1L1D1L7,1.54358E-05,,7
L6S1D3S1,1.54358E-05,,7
L1D1L6D1L2,1.54358E-05,,7
D3L1D2L1D1,1.54358E-05,,7
L1D2L1D1L4,1.54358E-05,,7
D1L1D2L2,1.54358E-05,,7
L2D2L3D1L1,1.54358E-05,,7
L8D2L3,1.54358E-05,,7
L2S1L4D1,1.54358E-05,,7
L1D1L2D1L1D1L3,1.54358E-05,,7
L3S1D2L2,1.54358E-05,,7
L5D1L2D1L2,1.54358E-05,,7
L3D1L1D1L2D1,1.54358E-05,,7
L1D1L3,1.54358E-05,,7
S1L6D3,1.54358E-05,,7
L1D1L4D1L4,1.54358E-05,,7
L3D1L1D4,1.54358E-05,,7
D3S1L3,1.54358E-05,,7
L4S3,1.54358E-05,,7
D1L2D3,1.54358E-05,,7
L3D1L5D1L2,1.54358E-05,,7
L2D1L6D1L2,1.54358E-05,,7
L6D2L3D1,1.54358E-05,,7
L1S1L6D2,1.32307E-05,,6
D3L3D6,1.32307E-05,,6
L6D2L1D2,1.32307E-05,,6
D2L1D1L1D1L2,1.32307E-05,,6
L2D1L5D4,1.32307E-05,,6
L4S1D6,1.32307E-05,,6
L2D3L1D3,1.32307E-05,,6
D1L1D1L2D3,1.32307E-05,,6
S2L6,1.32307E-05,,6
D10S2,1.32307E-05,,6
D3L11,1.32307E-05,,6
L10S1L1,1.32307E-05,,6
L4D2S1D2,1.32307E-05,,6
D1L8D1L2,1.32307E-05,,6
L4D1L5S1,1.32307E-05,,6
L3D2L4D1,1.32307E-05,,6
D1L2D1L4D1,1.32307E-05,,6
L5D2L1D1L3,1.32307E-05,,6
L8D1S2,1.32307E-05,,6
D2L8D1,1.32307E-05,,6
L4S1L2D2,1.32307E-05,,6
L1D1L3D1L2D1L1,1.32307E-05,,6
L2D2L1D1L2D2,1.32307E-05,,6
D4L11,1.32307E-05,,6
L6D1L7,1.32307E-05,,6
D1L1D5L1,1.32307E-05,,6
D1L1D2L1D3,1.32307E-05,,6
L2D1L3S2,1.32307E-05,,6
L5D1L3D1L2,1.32307E-05,,6
D1L1D2L2D2,1.32307E-05,,6
L1D1L1D1L7,1.32307E-05,,6
L2D2L2D1L2D1,1.32307E-05,,6
L3D2L3S1,1.32307E-05,,6
D2L12,1.32307E-05,,6
L2D1L3D2L1,1.32307E-05,,6
L1D5L1D1,1.32307E-05,,6
D5L1D4,1.32307E-05,,6
L6D2L5,1.32307E-05,,6
L1D1L4S1,1.32307E-05,,6
D2L4D2L2,1.32307E-05,,6
L4D1L1D2L1,1.32307E-05,,6
L4D3L1D1,1.32307E-05,,6
L5S1D3L3,1.32307E-05,,6
L4D2L1S1,1.32307E-05,,6
D1L6D2L3,1.32307E-05,,6
L3D2L5D2,1.32307E-05,,6
L2D2L4D2,1.32307E-05,,6
L4D1L4D1L1,1.32307E-05,,6
D3L4D4,1.32307E-05,,6
D1L2D2L1D1L1,1.32307E-05,,6
D1L1D1L1D3,1.32307E-05,,6
L5S1L1D1,1.32307E-05,,6
L2D5L3,1.32307E-05,,6
L8S4,1.32307E-05,,6
L5D2L1D1,1.32307E-05,,6
S1L8D2S1,1.32307E-05,,6
D2L8S1,1.32307E-05,,6
S1L6D4,1.32307E-05,,6
S3L5S3,1.32307E-05,,6
L3D2L5D1,1.32307E-05,,6
D1L2D2L1D2,1.32307E-05,,6
L1D1L1D1L1D1L1D2,1.32307E-05,,6
D16,1.32307E-05,,6
L1D2L3D2L2,1.32307E-05,,6
D6L2S1,1.32307E-05,,6
L6S3D3,1.32307E-05,,6
D6S2,1.32307E-05,,6
L2D1L3D1L3,1.32307E-05,,6
L2D6S1,1.32307E-05,,6
L1D1L4D2L2,1.32307E-05,,6
S2L6D2,1.32307E-05,,6
L2D1L5D1L3,1.32307E-05,,6
L1D6S1,1.32307E-05,,6
D2L3D6,1.32307E-05,,6
L4D1L3D1L2,1.32307E-05,,6
L1D4L1D1,1.32307E-05,,6
L8D2S1L1,1.32307E-05,,6
D1L1D1L2D1L1D1,1.32307E-05,,6
L5D6L1,1.32307E-05,,6
L3S1L3S1L3,1.32307E-05,,6
L2D1L3D1L2D1,1.32307E-05,,6
L1S1L5D1,1.32307E-05,,6
L1D1L5D1L3,1.32307E-05,,6
L5D9,1.32307E-05,,6
L3D2L2D4,1.32307E-05,,6
D1L1D3L3,1.32307E-05,,6
L1S1L2D1L3,1.32307E-05,,6
D3L5D4,1.32307E-05,,6
L3D2L1D4,1.32307E-05,,6
D2L1D2L2,1.32307E-05,,6
L10S1D4,1.32307E-05,,6
L3D2L1D1L2,1.32307E-05,,6
L8D1L5,1.32307E-05,,6
L14D3,1.32307E-05,,6
L3S1L3S1L2,1.32307E-05,,6
L1D1L1D2L2,1.32307E-05,,6
L1S1L7D2,1.32307E-05,,6
D1L4D1L5D1,1.32307E-05,,6
D2L2D1L2,1.32307E-05,,6
L11D5,1.32307E-05,,6
L3D3L2D4,1.32307E-05,,6
L2D1L4D1L3,1.32307E-05,,6
L5D1L1D1L4,1.32307E-05,,6
L3D3S2,1.32307E-05,,6
L4D2L4D1,1.32307E-05,,6
D2L1D4L1,1.32307E-05,,6
L4S1L1,1.32307E-05,,6
D2L4D2L3,1.32307E-05,,6
L6D2L1D1,1.32307E-05,,6
L7D1L1D2,1.32307E-05,,6
D3S1L4,1.32307E-05,,6
L2D1S1L3,1.32307E-05,,6
L2D1L2D1L2D1L1,1.32307E-05,,6
D1L3D1L1D2,1.32307E-05,,6
L3D1L1D1L6,1.32307E-05,,6
D4L4D3,1.32307E-05,,6
L3D2L6D1,1.32307E-05,,6
L1S1L4D1,1.32307E-05,,6
L3S1L4D4,1.32307E-05,,6
L1S1D8,1.32307E-05,,6
D8L3D1,1.32307E-05,,6
L1D1L2D1L2D1L1D1,1.32307E-05,,6
S1L5D1S1,1.32307E-05,,6
D3L8D1,1.32307E-05,,6
L5S1D2L1,1.32307E-05,,6
D2S1D2S1D2,1.32307E-05,,6
D1L1D1L3D1,1.32307E-05,,6
L7S1L3S1L4,1.32307E-05,,6
L5D4L5,1.10256E-05,,5
L2D1L1D1L2D1L1D1,1.10256E-05,,5
L1D2L1D2L1D4,1.10256E-05,,5
L4D6L1,1.10256E-05,,5
L3D5L2,1.10256E-05,,5
L4D2L1D1L1,1.10256E-05,,5
S2L8,1.10256E-05,,5
D2L6S2,1.10256E-05,,5
L5S1L3S1L4D2,1.10256E-05,,5
L1D3L1D3L1,1.10256E-05,,5
L7D2S3,1.10256E-05,,5
D6L2D1,1.10256E-05,,5
L2D3L2D2,1.10256E-05,,5
S1D4L7,1.10256E-05,,5
L5S1L3D2,1.10256E-05,,5
D3L1D4L1,1.10256E-05,,5
L11D1L2,1.10256E-05,,5
L1D1L3D1L2D1,1.10256E-05,,5
S1D1L8D1S1,1.10256E-05,,5
D4L5D3,1.10256E-05,,5
D1L4D1L3D1,1.10256E-05,,5
S1D6S1,1.10256E-05,,5
L3S1D8,1.10256E-05,,5
L3S1L8,1.10256E-05,,5
L1D1L6S1,1.10256E-05,,5
L4D1L2D4,1.10256E-05,,5
L4D4L3D1,1.10256E-05,,5
L6D1L2D3,1.10256E-05,,5
L5S1L3S1L5,1.10256E-05,,5
L6D1L2D1L2,1.10256E-05,,5
D2L1D1L2D1L1,1.10256E-05,,5
D11L1,1.10256E-05,,5
L1D1L5D1L1D1,1.10256E-05,,5
L4S1L1D2,1.10256E-05,,5
L4D6L2,1.10256E-05,,5
L5D4L4,1.10256E-05,,5
L3D2L3D3,1.10256E-05,,5
L2D1L4D1L1D1,1.10256E-05,,5
D1L9D1L1,1.10256E-05,,5
L4S1L2D1,1.10256E-05,,5
L3D5L4,1.10256E-05,,5
L2D1L2D1L2S1,1.10256E-05,,5
D5L6D1,1.10256E-05,,5
L4D1L5D2,1.10256E-05,,5
L2S1L6,1.10256E-05,,5
L5D1L3S1,1.10256E-05,,5
L2D2L2D3,1.10256E-05,,5
L2D1L1D5,1.10256E-05,,5
L5S4,1.10256E-05,,5
L2D1L2D1L2D1L2,1.10256E-05,,5
L3D2L2D1L1,1.10256E-05,,5
S1L5D3S1,1.10256E-05,,5
L3D1L1D1L2D1L1,1.10256E-05,,5
L7D9,1.10256E-05,,5
D1L1D1L1D2L2,1.10256E-05,,5
L6D10,1.10256E-05,,5
L3S1L7,1.10256E-05,,5
L2D1L2D1L1D1L1,1.10256E-05,,5
L4D1L1D1L2D1,1.10256E-05,,5
D1L2D1L2D1L2D1L2,1.10256E-05,,5
D6L5D1,1.10256E-05,,5
L1S1L1S1L1S1L1S1,1.10256E-05,,5
L5D3S3,1.10256E-05,,5
L1D7L2,1.10256E-05,,5
L13S1,1.10256E-05,,5
L2D1L2D1L6,1.10256E-05,,5
L3D3L3D1,1.10256E-05,,5
D6L2D2,1.10256E-05,,5
L1D1L1D1L1D1L5,1.10256E-05,,5
L2D1L2D1L3D1,1.10256E-05,,5
L10D2S1,1.10256E-05,,5
L8D1L1D1L1,1.10256E-05,,5
D1L2D1L1D2,1.10256E-05,,5
D1L1D4,1.10256E-05,,5
L2D1L5D1L1,1.10256E-05,,5
D4L7S1,1.10256E-05,,5
D6L3D3,1.10256E-05,,5
L4D1L3D1L3,1.10256E-05,,5
L6D2S1L3,1.10256E-05,,5
D2L6D1L1,1.10256E-05,,5
S1L5S2,1.10256E-05,,5
L3S1D3S1,1.10256E-05,,5
S1D1L8,1.10256E-05,,5
D2L1D1L2,1.10256E-05,,5
D1L2D1L8,1.10256E-05,,5
L6D9,1.10256E-05,,5
D2L1D2L1D1L1,1.10256E-05,,5
D2L1D1L3,1.10256E-05,,5
L5S2D3,1.10256E-05,,5
L5D1L4D1L1,1.10256E-05,,5
L3D1L10,1.10256E-05,,5
L5S1L3S1,1.10256E-05,,5
D4L6S1,1.10256E-05,,5
L1D1L2D2L4,1.10256E-05,,5
L2S2L4,1.10256E-05,,5
L5S1L2D1,1.10256E-05,,5
D3L2D1L2,1.10256E-05,,5
L1D1L2D1L4D1,1.10256E-05,,5
L2D1L2D1L2D1L1D1,1.10256E-05,,5
L1D1L1D1L1D5,1.10256E-05,,5
D7L6,1.10256E-05,,5
D2S1L7,1.10256E-05,,5
L2S1L2D1L2,1.10256E-05,,5
D1L5D2L1,1.10256E-05,,5
D2L5D1L1,1.10256E-05,,5
D3S1L8,1.10256E-05,,5
D3L5S1,1.10256E-05,,5
D15,1.10256E-05,,5
L1S1L4D4,1.10256E-05,,5
L4D2L7,1.10256E-05,,5
L4D1L1D1L1D1,1.10256E-05,,5
L7S2D2,1.10256E-05,,5
L1D1L1D2L1D1L1,1.10256E-05,,5
D1L2D1L2D3L1,1.10256E-05,,5
L3S2D4,1.10256E-05,,5
L1D1L3D1L3D1,1.10256E-05,,5
L7D1L1S1,1.10256E-05,,5
L2D1L1,1.10256E-05,,5
L4D1L3D1L1,1.10256E-05,,5
D8S1L3,1.10256E-05,,5
L2D2L1D1L3,1.10256E-05,,5
D1L1D2L1D1L1D1,1.10256E-05,,5
L1S2L7,1.10256E-05,,5
D1L1D1L2D2L1,1.10256E-05,,5
L1D3L1D2L1,1.10256E-05,,5
L2D1L3D1L1D1,1.10256E-05,,5
L3D4S1L4,1.10256E-05,,5
S1L8D1,1.10256E-05,,5
L4D1L2S1L3,1.10256E-05,,5
L2D4L5,1.10256E-05,,5
S1L5D2S1,1.10256E-05,,5
D4S1L2,1.10256E-05,,5
L4D1L4S1,1.10256E-05,,5
L2D3L1D1L1,1.10256E-05,,5
L7D1L1D1L1,1.10256E-05,,5
D1L1D5,1.10256E-05,,5
S1L3D5,1.10256E-05,,5
L4S1D2S1,1.10256E-05,,5
L1D1L1D1L2D3,1.10256E-05,,5
L1D7S1,1.10256E-05,,5
D3L1D1L1,1.10256E-05,,5
L7S1D2S1,1.10256E-05,,5
S1D1L4,1.10256E-05,,5
L2D1L5D3,1.10256E-05,,5
L3D5S1,1.10256E-05,,5
L1S1L3D2,1.10256E-05,,5
S2L7,1.10256E-05,,5
L4S1L8,1.10256E-05,,5
L3S1L3S1D3,1.10256E-05,,5
L3S1D1L4,1.10256E-05,,5
L1D1L1D1L2D1L1D1L1,1.10256E-05,,5
D1L7D1L2,1.10256E-05,,5
L1S1L8,1.10256E-05,,5
D2L3D2L2,1.10256E-05,,5
L1D3L1D4,1.10256E-05,,5
D3L8D3,1.10256E-05,,5
S1D2L5,1.10256E-05,,5
L2D2L3D3,1.10256E-05,,5
L3S3,1.10256E-05,,5
L1D1L1D1L8,1.10256E-05,,5
L15D4,1.10256E-05,,5
L1D1L3D1L1D2,1.10256E-05,,5
L4D1L2D1L1D1,1.10256E-05,,5
L7D1L5D1,1.10256E-05,,5
L2D2L4D1L1,1.10256E-05,,5
L1D1L1D2L1D1,1.10256E-05,,5
L3D1L2D1L1D1,1.10256E-05,,5
L2S1L2S1L2,1.10256E-05,,5
D4L3S1,1.10256E-05,,5
D1L3D1L4D1,1.10256E-05,,5
L11D6,1.10256E-05,,5
L1D6L3,1.10256E-05,,5
D2L2D1L2D1,1.10256E-05,,5
L4S1L3D1,1.10256E-05,,5
D4L4S1,1.10256E-05,,5
